segment,start_sec,end_sec,impedance_pneumography_resp_rate_mean,rms_acc_ribs_resp_rate_mean,diff_resp_rate_mean,pct_diff_resp_rate_mean,impedance_pneumography_resp_rate_std,rms_acc_ribs_resp_rate_std,diff_resp_rate_std,pct_diff_resp_rate_std,impedance_pneumography_resp_rate_min,rms_acc_ribs_resp_rate_min,diff_resp_rate_min,pct_diff_resp_rate_min,impedance_pneumography_resp_rate_max,rms_acc_ribs_resp_rate_max,diff_resp_rate_max,pct_diff_resp_rate_max,impedance_pneumography_resp_rate_median,rms_acc_ribs_resp_rate_median,diff_resp_rate_median,pct_diff_resp_rate_median,impedance_pneumography_bbi_mean,rms_acc_ribs_bbi_mean,diff_bbi_mean,pct_diff_bbi_mean,impedance_pneumography_bbi_std,rms_acc_ribs_bbi_std,diff_bbi_std,pct_diff_bbi_std,impedance_pneumography_bbi_cv,rms_acc_ribs_bbi_cv,diff_bbi_cv,pct_diff_bbi_cv,impedance_pneumography_bbi_rmssd,rms_acc_ribs_bbi_rmssd,diff_bbi_rmssd,pct_diff_bbi_rmssd,impedance_pneumography_peak_amp_mean,rms_acc_ribs_peak_amp_mean,diff_peak_amp_mean,pct_diff_peak_amp_mean,impedance_pneumography_peak_amp_std,rms_acc_ribs_peak_amp_std,diff_peak_amp_std,pct_diff_peak_amp_std,impedance_pneumography_n_breaths,rms_acc_ribs_n_breaths,diff_n_breaths,pct_diff_n_breaths,impedance_pneumography_signal_mean,rms_acc_ribs_signal_mean,diff_signal_mean,pct_diff_signal_mean,impedance_pneumography_signal_std,rms_acc_ribs_signal_std,diff_signal_std,pct_diff_signal_std,impedance_pneumography_signal_rms,rms_acc_ribs_signal_rms,diff_signal_rms,pct_diff_signal_rms
0,0.0,10.0,15.960696466754912,37.34826396521646,-21.38756749846155,57.26522528163671,0.43274615619590584,14.43591271987667,-14.003166563680765,97.00229445416319,15.527950310559007,21.008403361344538,-5.480453050785531,26.08695652173913,16.39344262295082,55.147058823529406,-38.75361620057859,70.27322404371586,15.960696466754912,36.61879683799596,-20.658100371241048,56.41392441874561,3.762,1.889,1.873,99.15299100052938,0.10199999999999987,0.7408555864674301,-0.6388555864674302,86.2321345936852,0.027113237639553395,0.39219459315374805,-0.3650813555141946,93.08678953946607,0.20399999999999974,1.5592357102118972,-1.3552357102118975,86.91666701423375,0.8490147352116715,0.6988833989454932,0.15013133626617825,21.481600005480626,0.034189051204329246,0.13724241790748037,-0.10305336670315113,75.08856829717384,3,5,-2,40.0,0.056566922292688504,0.40364597966121374,-0.34707905736852523,85.98600626713389,0.47453551010346556,0.18480370734756849,0.28973180275589705,156.77813335799897,0.4778951423134822,0.44393973368698003,0.03395540862650215,7.6486527449340596
1,10.0,20.0,15.822784810126583,13.123359580052494,2.6994252300740893,20.56962025316456,0.0,0.0,0.0,0.0,15.822784810126583,13.123359580052494,2.6994252300740893,20.56962025316456,15.822784810126583,13.123359580052494,2.6994252300740893,20.56962025316456,15.822784810126583,13.123359580052494,2.6994252300740893,20.56962025316456,3.792,4.572,-0.7800000000000002,17.060367454068246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848678290575066,0.6494919873269296,0.19918630324813646,30.66801548513541,0.07758291094693481,0.1738403155568501,-0.09625740460991528,55.37116307087968,2,2,0,0.0,-0.06697613695749167,0.29789120208225783,-0.3648673390397495,122.48342229959424,0.4368699883263977,0.16582272657225547,0.2710472617541422,163.45603968587278,0.4419741956517999,0.34093451706430306,0.10103967858749685,29.6360953585817
2,20.0,30.0,28.012638834562722,17.132861849064586,10.879776985498136,63.50239137714255,1.063962733507106,3.1923414029679327,-2.128378669460827,66.67139885107729,26.595744680851066,13.940520446096654,12.655224234754412,90.78014184397165,29.296875,20.32520325203252,8.97167174796748,44.14062500000001,28.07896782869991,17.132861849064586,10.946105979635323,63.88953623782915,2.145,3.628,-1.483,40.876515986769576,0.08189627586160428,0.6760000000000002,-0.5941037241383959,87.88516629266209,0.0381800819867619,0.1863285556780596,-0.1481484736912977,79.50926960828815,0.13891004283348254,1.3520000000000003,-1.2130899571665177,89.72558854781934,0.39197848115277767,0.4797147589372462,-0.08773627778446852,18.289259638131277,0.5487264422936161,0.021696119979720402,0.5270303223138957,2429.145500700202,5,3,2,66.66666666666666,0.07445143286504477,0.2800182911720068,-0.205566858306962,73.41193942958837,0.42727344421607216,0.1312804519555053,0.29599299226056686,225.46615878568682,0.4337114386178017,0.30926493570486213,0.12444650291293957,40.23944797663756
3,30.0,40.0,13.586956521739129,13.489208633093524,0.09774788864560513,0.7246376811594194,0.0,0.0,0.0,0.0,13.586956521739129,13.489208633093524,0.09774788864560513,0.7246376811594194,13.586956521739129,13.489208633093524,0.09774788864560513,0.7246376811594194,13.586956521739129,13.489208633093524,0.09774788864560513,0.7246376811594194,4.416,4.448,-0.03200000000000003,0.7194244604316552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8268761999411736,0.5487294777248602,0.2781467222163133,50.68922547583266,0.06152059932067472,0.07703087248694249,-0.015510273166267768,20.13513889369086,2,2,0,0.0,-0.017920125785943798,0.2656569020713646,-0.28357702785730843,106.7455901375865,0.3779157273485218,0.14326025417655108,0.23465547317197072,163.7966332816819,0.3783403598422277,0.30182294486152744,0.07651741498070025,25.351755485589567
4,40.0,50.0,13.876040703052729,31.38108111668944,-17.505040413636713,55.78214577294147,0.0,8.888509344233439,-8.888509344233439,100.0,13.876040703052729,21.27659574468085,-7.400555041628122,34.78260869565217,13.876040703052729,40.65040650406504,-26.77436580101231,65.86493987049028,13.876040703052729,31.798661109005938,-17.92262040595321,56.36281459937699,4.324,2.081,2.243,107.78471888515138,0.0,0.5985808216105825,-0.5985808216105825,100.0,0.0,0.2876409522395879,-0.2876409522395879,100.0,0.0,1.2317770361013662,-1.2317770361013662,100.0,0.8986646786283833,0.5579991106157289,0.34066556801265435,61.05127437152077,0.10133532137161672,0.07426417544145618,0.027071145930160537,36.45249646850415,2,5,-3,60.0,-0.027578528174715435,0.32970615675102455,-0.35728468492574,108.36457785516612,0.4649754794115735,0.14054676064874896,0.32442871876282453,230.83329510071658,0.46579262732497834,0.3584125300940076,0.10738009723097075,29.959917194526138
