segment,start_sec,end_sec,impedance_pneumography_resp_rate_mean,rms_acc_chest_resp_rate_mean,diff_resp_rate_mean,pct_diff_resp_rate_mean,impedance_pneumography_resp_rate_std,rms_acc_chest_resp_rate_std,diff_resp_rate_std,pct_diff_resp_rate_std,impedance_pneumography_resp_rate_min,rms_acc_chest_resp_rate_min,diff_resp_rate_min,pct_diff_resp_rate_min,impedance_pneumography_resp_rate_max,rms_acc_chest_resp_rate_max,diff_resp_rate_max,pct_diff_resp_rate_max,impedance_pneumography_resp_rate_median,rms_acc_chest_resp_rate_median,diff_resp_rate_median,pct_diff_resp_rate_median,impedance_pneumography_bbi_mean,rms_acc_chest_bbi_mean,diff_bbi_mean,pct_diff_bbi_mean,impedance_pneumography_bbi_std,rms_acc_chest_bbi_std,diff_bbi_std,pct_diff_bbi_std,impedance_pneumography_bbi_cv,rms_acc_chest_bbi_cv,diff_bbi_cv,pct_diff_bbi_cv,impedance_pneumography_bbi_rmssd,rms_acc_chest_bbi_rmssd,diff_bbi_rmssd,pct_diff_bbi_rmssd,impedance_pneumography_peak_amp_mean,rms_acc_chest_peak_amp_mean,diff_peak_amp_mean,pct_diff_peak_amp_mean,impedance_pneumography_peak_amp_std,rms_acc_chest_peak_amp_std,diff_peak_amp_std,pct_diff_peak_amp_std,impedance_pneumography_n_breaths,rms_acc_chest_n_breaths,diff_n_breaths,pct_diff_n_breaths,impedance_pneumography_signal_mean,rms_acc_chest_signal_mean,diff_signal_mean,pct_diff_signal_mean,impedance_pneumography_signal_std,rms_acc_chest_signal_std,diff_signal_std,pct_diff_signal_std,impedance_pneumography_signal_rms,rms_acc_chest_signal_rms,diff_signal_rms,pct_diff_signal_rms
0,0.0,10.0,15.960696466754912,50.8557577387052,-34.89506127195029,68.61575330612452,0.43274615619590584,12.885610688106059,-12.452864531910153,96.64163254136378,15.527950310559007,37.78337531486146,-22.255425004302452,58.90269151138716,16.39344262295082,68.18181818181819,-51.78837555886737,75.95628415300547,15.960696466754912,46.920947932883585,-30.960251466128675,65.98385759472437,3.762,1.2553333333333334,2.506666666666667,199.68135953266065,0.10199999999999987,0.3002347229900114,-0.19823472299001155,66.02658114151797,0.027113237639553395,0.2391673311125954,-0.212054093473042,88.66348614025843,0.20399999999999974,0.6173310295133398,-0.4133310295133401,66.9545203064199,0.8490147352116715,0.5526928224527276,0.29632191275894393,53.61421403012496,0.034189051204329246,0.22080800132453585,-0.1866189501202066,84.5163893521778,3,7,-4,57.14285714285714,0.056566922292688504,0.339751439564434,-0.2831845172717455,83.35049812733448,0.47453551010346556,0.18514005936506112,0.28939545073840445,156.3116333282423,0.4778951423134822,0.386921028464212,0.09097411384927018,23.51232090185679
1,10.0,20.0,15.822784810126583,15.060240963855422,0.7625438462711607,5.063291139240507,0.0,0.0,0.0,0.0,15.822784810126583,15.060240963855422,0.7625438462711607,5.063291139240507,15.822784810126583,15.060240963855422,0.7625438462711607,5.063291139240507,15.822784810126583,15.060240963855422,0.7625438462711607,5.063291139240507,3.792,3.984,-0.19200000000000017,4.81927710843374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848678290575066,0.5182263984182125,0.33045189215685355,63.76593187176398,0.07758291094693481,0.003987067095100272,0.07359584385183454,1845.8641928117256,2,2,0,0.0,-0.06697613695749167,0.2506820034660374,-0.3176581404235291,126.71756888466292,0.4368699883263977,0.13423693991206356,0.30263304841433414,225.44692140075907,0.4419741956517999,0.28436072671643914,0.15761346893536077,55.42729854271715
2,20.0,30.0,28.012638834562722,32.432267512814256,-4.419628678251534,13.62725771950821,1.063962733507106,11.685379546009276,-10.62141681250217,90.89492361529271,26.595744680851066,20.74688796680498,5.848856714046086,28.191489361702132,29.296875,44.11764705882353,-14.820772058823529,33.59375,28.07896782869991,32.432267512814256,-4.353299684114347,13.422742280953138,2.145,2.126,0.019000000000000128,0.8936970837253119,0.08189627586160428,0.7659999999999999,-0.6841037241383956,89.30858017472528,0.0381800819867619,0.36030103480714953,-0.32212095282038766,89.40328272795617,0.13891004283348254,1.5319999999999998,-1.3930899571665172,90.93276482810165,0.39197848115277767,0.45970627990320295,-0.06772779875042528,14.732841753801196,0.5487264422936161,0.037981685314028964,0.5107447569795871,1344.7132552355117,5,3,2,66.66666666666666,0.07445143286504477,0.2558741356682958,-0.18142270280325104,70.90310332828622,0.42727344421607216,0.11948228450767502,0.30779115970839716,257.60401299376394,0.4337114386178017,0.2823961572245105,0.1513152813932912,53.5826276392963
3,30.0,40.0,13.586956521739129,13.774104683195592,-0.18714816145646296,1.358695652173921,0.0,0.0,0.0,0.0,13.586956521739129,13.774104683195592,-0.18714816145646296,1.358695652173921,13.586956521739129,13.774104683195592,-0.18714816145646296,1.358695652173921,13.586956521739129,13.774104683195592,-0.18714816145646296,1.358695652173921,4.416,4.356,0.0600000000000005,1.3774104683195707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8268761999411736,0.4694395382361679,0.35743666170500565,76.14114973101918,0.06152059932067472,0.02098132707764916,0.04053927224302556,193.2159586140333,2,2,0,0.0,-0.017920125785943798,0.21364299533810913,-0.23156312112405292,108.38788360815836,0.3779157273485218,0.1289260977702782,0.2489896295782436,193.12585573007556,0.3783403598422277,0.2495300946645728,0.1288102651776549,51.621134256694056
4,40.0,50.0,13.876040703052729,24.79768398461951,-10.921643281566782,44.04299727482942,0.0,10.579674505946526,-10.579674505946526,100.0,13.876040703052729,14.218009478672986,-0.3419687756202574,2.4051803885291436,13.876040703052729,35.37735849056604,-21.501317787513308,60.777058279370955,13.876040703052729,24.79768398461951,-10.921643281566782,44.04299727482942,4.324,2.9579999999999997,1.366,46.179851250845175,0.0,1.2619999999999998,-1.2619999999999998,100.0,0.0,0.42663962136578765,-0.42663962136578765,100.0,0.0,2.524,-2.524,100.0,0.8986646786283833,0.5281549663897502,0.37050971223863305,70.15170467321074,0.10133532137161672,0.0433510916198208,0.057984229751795915,133.75494730399043,2,3,-1,33.33333333333333,-0.027578528174715435,0.27687300616727073,-0.3044515343419862,109.96071395925615,0.4649754794115735,0.1454604040767705,0.31951507533480306,219.6577669110356,0.46579262732497834,0.3127577188468397,0.1530349084781386,48.93081745268809
