peak_method,resp_rate_mean,resp_rate_std,resp_rate_min,resp_rate_max,resp_rate_median,bbi_mean,bbi_std,bbi_cv,bbi_rmssd,peak_amp_mean,peak_amp_std,n_breaths,signal_mean,signal_std,signal_rms,segment,start_sec,end_sec
ampd,50.8557577387052,12.885610688106059,37.78337531486146,68.18181818181819,46.920947932883585,1.2553333333333334,0.3002347229900114,0.2391673311125954,0.6173310295133398,0.5526928224527276,0.22080800132453585,7,0.339751439564434,0.18514005936506112,0.386921028464212,0,0.0,10.0
ampd,15.060240963855422,0.0,15.060240963855422,15.060240963855422,15.060240963855422,3.984,0.0,0.0,0.0,0.5182263984182125,0.003987067095100272,2,0.2506820034660374,0.13423693991206356,0.28436072671643914,1,10.0,20.0
ampd,32.432267512814256,11.685379546009276,20.74688796680498,44.11764705882353,32.432267512814256,2.126,0.7659999999999999,0.36030103480714953,1.5319999999999998,0.45970627990320295,0.037981685314028964,3,0.2558741356682958,0.11948228450767502,0.2823961572245105,2,20.0,30.0
ampd,13.774104683195592,0.0,13.774104683195592,13.774104683195592,13.774104683195592,4.356,0.0,0.0,0.0,0.4694395382361679,0.02098132707764916,2,0.21364299533810913,0.1289260977702782,0.2495300946645728,3,30.0,40.0
ampd,24.79768398461951,10.579674505946526,14.218009478672986,35.37735849056604,24.79768398461951,2.9579999999999997,1.2619999999999998,0.42663962136578765,2.524,0.5281549663897502,0.0433510916198208,3,0.27687300616727073,0.1454604040767705,0.3127577188468397,4,40.0,50.0
ampd,36.91126588458375,3.0389872757367815,34.72222222222222,41.20879120879121,34.80278422273782,1.636,0.12728969583853467,0.07780543755411655,0.2700074073057997,0.518976734351073,0.06543090212589356,4,0.28706960852271274,0.1074047182126102,0.30650405157471206,5,50.0,60.0
