segment,start_sec,end_sec,impedance_pneumography_resp_rate_mean,rms_gyr_ribs_resp_rate_mean,diff_resp_rate_mean,pct_diff_resp_rate_mean,impedance_pneumography_resp_rate_std,rms_gyr_ribs_resp_rate_std,diff_resp_rate_std,pct_diff_resp_rate_std,impedance_pneumography_resp_rate_min,rms_gyr_ribs_resp_rate_min,diff_resp_rate_min,pct_diff_resp_rate_min,impedance_pneumography_resp_rate_max,rms_gyr_ribs_resp_rate_max,diff_resp_rate_max,pct_diff_resp_rate_max,impedance_pneumography_resp_rate_median,rms_gyr_ribs_resp_rate_median,diff_resp_rate_median,pct_diff_resp_rate_median,impedance_pneumography_bbi_mean,rms_gyr_ribs_bbi_mean,diff_bbi_mean,pct_diff_bbi_mean,impedance_pneumography_bbi_std,rms_gyr_ribs_bbi_std,diff_bbi_std,pct_diff_bbi_std,impedance_pneumography_bbi_cv,rms_gyr_ribs_bbi_cv,diff_bbi_cv,pct_diff_bbi_cv,impedance_pneumography_bbi_rmssd,rms_gyr_ribs_bbi_rmssd,diff_bbi_rmssd,pct_diff_bbi_rmssd,impedance_pneumography_peak_amp_mean,rms_gyr_ribs_peak_amp_mean,diff_peak_amp_mean,pct_diff_peak_amp_mean,impedance_pneumography_peak_amp_std,rms_gyr_ribs_peak_amp_std,diff_peak_amp_std,pct_diff_peak_amp_std,impedance_pneumography_n_breaths,rms_gyr_ribs_n_breaths,diff_n_breaths,pct_diff_n_breaths,impedance_pneumography_signal_mean,rms_gyr_ribs_signal_mean,diff_signal_mean,pct_diff_signal_mean,impedance_pneumography_signal_std,rms_gyr_ribs_signal_std,diff_signal_std,pct_diff_signal_std,impedance_pneumography_signal_rms,rms_gyr_ribs_signal_rms,diff_signal_rms,pct_diff_signal_rms
0,0.0,10.0,15.960696466754912,32.597636445642166,-16.636939978887256,51.037258503787555,0.43274615619590584,5.026578787165451,-4.593832630969545,91.39084107662148,15.527950310559007,25.553662691652473,-10.025712381093467,39.23395445134576,16.39344262295082,39.26701570680628,-22.873573083855465,58.251366120218584,15.960696466754912,32.78493369205495,-16.82423722530004,51.31697804646528,3.762,1.887,1.875,99.36406995230524,0.10199999999999987,0.30341226079379185,-0.201412260793792,66.38237369408017,0.027113237639553395,0.1607908112314742,-0.1336775735919208,83.13757021816302,0.20399999999999974,0.6041854020083569,-0.40018540200835717,66.23552980229435,0.8490147352116715,0.005293499326647076,0.8437212358850245,15938.818233862721,0.034189051204329246,0.0004193516948744184,0.033769699509454826,8052.834869206312,3,5,-2,40.0,0.056566922292688504,0.0034280675827043283,0.053138854709984175,1550.1110590143057,0.47453551010346556,0.0014150098346991436,0.4731205002687664,33435.84536777162,0.4778951423134822,0.0037086251069478023,0.4741865172065344,12786.046136563795
1,10.0,20.0,15.822784810126583,29.105876507520662,-13.28309169739408,45.63714717184986,0.0,0.4799223090473834,-0.4799223090473834,100.0,15.822784810126583,28.62595419847328,-12.803169388346697,44.725738396624465,15.822784810126583,29.585798816568047,-13.763014006441464,46.51898734177215,15.822784810126583,29.105876507520662,-13.28309169739408,45.63714717184986,3.792,2.0620000000000003,1.7299999999999995,83.89912706110569,0.0,0.03400000000000003,-0.03400000000000003,100.0,0.0,0.016488845780795357,-0.016488845780795357,100.0,0.0,0.06800000000000006,-0.06800000000000006,100.0,0.848678290575066,0.004846032212374902,0.8438322583626912,17412.848726177846,0.07758291094693481,0.0012060088892488128,0.076376902057686,6333.029776029172,2,3,-1,33.33333333333333,-0.06697613695749167,0.0029821455030994834,-0.06995828246059116,2345.904396277118,0.4368699883263977,0.0012644044730474395,0.43560558385335024,34451.44280480623,0.4419741956517999,0.003239121867592951,0.43873507378420695,13544.877028978191
2,20.0,30.0,28.012638834562722,33.227835169505376,-5.215196334942654,15.695263649703142,1.063962733507106,8.10838772677116,-7.0444249932640535,86.87824547419878,26.595744680851066,22.189349112426033,4.406395568425033,19.858156028368818,29.296875,41.43646408839779,-12.139589088397791,29.296875,28.07896782869991,36.05769230769231,-7.9787244789923975,22.12766255507225,2.145,1.938666666666667,0.20633333333333304,10.6430536451169,0.08189627586160428,0.5483097259355845,-0.46641345007398016,85.06386591595395,0.0381800819867619,0.2828282630341735,-0.24464818104741162,86.50061292419397,0.13891004283348254,1.1530689485022136,-1.014158905668731,87.95301503748577,0.39197848115277767,0.0044090884146832715,0.3875693927380944,8790.238622736613,0.5487264422936161,0.00040278231031230636,0.5483236599833038,136133.9974335389,5,4,1,25.0,0.07445143286504477,0.002903627781122794,0.07154780508392197,2464.08322544205,0.42727344421607216,0.0010475601763530575,0.4262258840397191,40687.4844673428,0.4337114386178017,0.003086816582563487,0.4306246220352382,13950.444106971216
3,30.0,40.0,13.586956521739129,32.416550025279406,-18.829593503540277,58.08635863118188,0.0,6.340019417364987,-6.340019417364987,100.0,13.586956521739129,23.65930599369085,-10.072349471951721,42.572463768115945,13.586956521739129,38.46153846153846,-24.87458193979933,64.67391304347827,13.586956521739129,35.1288056206089,-21.541849098869772,61.322463768115945,4.416,1.9346666666666668,2.4813333333333336,128.25637491385254,0.0,0.4294782364166496,-0.4294782364166496,100.0,0.0,0.22199081827187264,-0.22199081827187264,100.0,0.0,0.9050303862302083,-0.9050303862302083,100.0,0.8268761999411736,0.004646149233326483,0.822230050707847,17697.021972735016,0.06152059932067472,0.0010169700055585626,0.06050362931511616,5949.401554068945,2,4,-2,50.0,-0.017920125785943798,0.00279464503268636,-0.020714770818630157,741.2308388488977,0.3779157273485218,0.0013395638754923483,0.37657616347302947,28111.84821885565,0.3783403598422277,0.0030991082967916144,0.3752412515454361,12108.039332923881
4,40.0,50.0,13.876040703052729,29.185586582450355,-15.309545879397627,52.4558443810872,0.0,4.102292647263704,-4.102292647263704,100.0,13.876040703052729,23.696682464454977,-9.820641761402248,41.443108233117485,13.876040703052729,33.557046979865774,-19.681006276813044,58.649398704902865,13.876040703052729,30.303030303030305,-16.426989599977574,54.20906567992599,4.324,2.1,2.2239999999999998,105.90476190476188,0.0,0.31536645351083237,-0.31536645351083237,100.0,0.0,0.15017450167182492,-0.15017450167182492,100.0,0.0,0.543323108288245,-0.543323108288245,100.0,0.8986646786283833,0.005304022691995763,0.8933606559363875,16843.0775623292,0.10133532137161672,0.001830252574703809,0.09950506879691291,5436.68508774074,2,4,-2,50.0,-0.027578528174715435,0.003110362206881166,-0.0306888903815966,986.6661289062241,0.4649754794115735,0.0017544937377092344,0.46322098567386427,26401.974297079658,0.46579262732497834,0.003571078455264683,0.46222154886971367,12943.472249630386
