segment,start_sec,end_sec,dev_resp_rate_mean,ref_resp_rate_mean,AE_resp_rate_mean,dev_spi_mean,ref_spi_mean,AE_spi_mean
0,0.0,30.0,13.53000956829464,13.60912172735855,0.07911215906391078,0.06848214032096966,0.68509733370838,0.6166151933874103
1,30.0,60.0,13.638759145786889,13.518761129825936,0.11999801596095239,0.07667942592251083,0.73923605215941,0.6625566262368991
2,60.0,90.0,15.112472441881485,14.958121660369779,0.154350781511706,0.0641193658346553,0.7166971374871072,0.6525777716524519
3,90.0,120.0,14.921794042009788,15.013005117243296,0.0912110752335078,0.07363465614736642,0.6791387991124714,0.605504142965105
