signal_mean,signal_std,signal_rms,signal_energy,signal_kurtosis,signal_skewness,peak_method,n_r_peaks,mean_hr,std_hr,min_hr,max_hr,median_hr,mean_rr,std_rr,sdnn,median_rr,rmssd,pnn50,pnn20,r_amp_mean,r_amp_std,snr_db,signal_power,noise_power,rr_rolling_std_mean,rr_rolling_std_max,rr_rolling_std_min,rr_rolling_std_cv,rr_rolling_std_n_windows,rp_sensitivity,rp_ppv,rp_f1,segment,start_sec,end_sec
-2.2741290572648338e-05,0.08249182423323319,0.08249182736788496,17.012253956232335,15.414890533794306,2.782087646560259,pan_tompkins,12,73.00574741604517,2.6241510169455564,69.12442396313364,76.92307692307692,72.46376811594203,822.9090909090909,29.398375172956708,29.398375172956708,828.0,37.35237609577201,0.0,80.0,0.48234602898597045,0.048729252829435354,16.725865878125393,0.04855591548716934,0.001031942642634425,30.37942617691572,37.4593112590181,20.513410247932935,0.21934874428514797,7,,,,0,0.0,10.0
-2.314558407645294e-05,0.06968514146165913,0.06968514530550615,12.140048690623766,15.143724343355927,2.83203777678329,pan_tompkins,10,71.39476284968376,3.3042325941642323,65.50218340611353,76.53061224489795,71.77033492822966,842.2222222222222,39.46806804318813,39.46806804318813,836.0,47.958315233127195,37.5,87.5,0.41529107225090833,0.03502887716115981,13.832449712762925,0.03587879155839474,0.0014845431854644503,38.906893656244286,51.146847410177685,28.621670111997307,0.18536682335468604,5,,,,1,10.0,20.0
-0.0004013178861136246,0.06782369003306692,0.06782487733676527,11.50053496436814,16.465967627831414,2.921385456717225,pan_tompkins,11,69.5802366477474,3.3503686622685973,62.24066390041494,73.89162561576354,70.2610794207986,864.4,43.39400880305944,43.39400880305944,854.0,57.16253629393604,44.44444444444444,77.77777777777777,0.41173347983496544,0.03785762855126716,16.56691941741166,0.03547995002150724,0.0007821518154033155,50.84031241372235,60.199667773169644,26.015380066414558,0.2267217671050222,6,,,,2,20.0,30.0
5.196177534723034e-05,0.06873272028282301,0.06873273992431037,11.810473843757219,16.521678417438107,2.977984311380747,pan_tompkins,10,66.34613669239884,3.0126331875500614,61.72839506172839,71.42857142857143,65.78947368421052,906.2222222222222,41.31660354379413,41.31660354379413,912.0,46.195237849804386,25.0,75.0,0.4187854361146336,0.028685445314892782,14.738158607192888,0.036595908081839455,0.0012291833458416524,44.4124345715352,58.21340051912446,27.48090245970827,0.257607222635474,5,,,,3,30.0,40.0
0.0003814383641346715,0.07204109135197721,0.07204210115210105,12.9751608460239,15.595034990881253,2.9425816912512195,pan_tompkins,11,69.90330624268447,3.0880254158822806,65.21739130434783,75.0,69.78102821533668,860.0,37.86291061183754,37.86291061183754,860.0,36.61208058065595,11.11111111111111,55.55555555555556,0.4224013114303029,0.03333602462824189,14.644183098746842,0.037233375530118566,0.0012779507015037211,30.863466516582932,36.92153842948585,18.24280680158621,0.2142205381288236,6,,,,4,40.0,50.0
1.903118179959069e-05,0.07188819495283724,0.07188819747192869,12.919782339407538,16.669479677646695,2.9995450340329484,pan_tompkins,10,66.70892914262362,2.2663004451124205,63.02521008403362,71.77033492822966,66.07929515418502,900.4444444444445,29.900245673874068,29.900245673874068,908.0,32.83291031876401,12.5,62.5,0.4428359963177996,0.029420888005155302,14.839703894053821,0.04014671367646155,0.001317284589726004,30.57456716342485,42.04759208325728,22.090722034374522,0.2115504451450168,5,,,,5,50.0,60.0
0.00010881701598408386,0.07692756161293347,0.07692763857583726,14.794653942136609,15.26338187245818,2.894292922484395,pan_tompkins,10,70.53255297472941,2.7714220719932516,66.07929515418502,73.89162561576354,70.4225352112676,852.0,33.83620677453205,33.83620677453205,852.0,26.570660511172846,0.0,37.5,0.45479630121514897,0.03250627488675787,13.532443590452889,0.042961318339793206,0.0019047292052994445,27.40531893278856,38.01052485825472,16.395121225535355,0.3177469242397006,5,,,,6,60.0,70.0
-0.00011705385695333339,0.07787366878425846,0.07787375675749705,15.160804978814546,15.53267734519558,2.9438924192858003,pan_tompkins,12,75.70446934813448,5.501282060754656,66.66666666666667,85.22727272727273,75.37688442211055,796.7272727272727,57.583284994378374,57.583284994378374,796.0,28.5657137141714,0.0,50.0,0.4619572214763303,0.028934073235070464,16.677370428068915,0.043681295027481,0.0009387684007738564,30.884615760859074,40.45738498716891,18.46076921474292,0.24124092866268576,7,,,,7,70.0,80.0
-0.0002120121249959103,0.07383594627401284,0.07383625065860303,13.62947977830014,15.616603256080012,2.9340887460990386,pan_tompkins,10,68.95064877417974,3.1295176027736735,64.1025641025641,73.17073170731707,69.12442396313364,872.0,39.95553083672453,39.95553083672453,868.0,41.10960958218893,25.0,62.5,0.4380546196315758,0.032639252560460574,13.432705205500909,0.039403035454330014,0.0017875539533939236,32.60246557560197,49.26662156064692,18.76166303929372,0.3261677309453767,5,,,,8,80.0,90.0
0.00045246420529771125,0.07830844312931426,0.07830975028177603,15.331042472985304,16.272161918039608,2.9766542988681914,pan_tompkins,10,66.84016758926943,2.6911806688700612,63.02521008403362,71.09004739336493,65.78947368421052,899.1111111111111,35.964317020700285,35.964317020700285,912.0,30.56141357987225,12.5,50.0,0.4852267548386432,0.012433323619452869,14.935757338118353,0.047982206523201947,0.0015399424179986993,35.64568241554305,45.13092066421868,27.04071004984891,0.21662493562769408,5,,,,9,90.0,100.0
