segment,start_sec,end_sec,dev_resp_rate_mean,ref_resp_rate_mean,AE_resp_rate_mean,dev_spi_mean,ref_spi_mean,AE_spi_mean
0,0.0,30.0,14.125294435162507,13.60912172735855,0.5161727078039569,0.07234850593936516,0.68509733370838,0.6127488277690148
1,30.0,60.0,13.503601610307545,13.518761129825936,0.015159519518391562,0.061829317008399755,0.73923605215941,0.6774067351510102
2,60.0,90.0,14.907407446826673,14.958121660369779,0.05071421354310601,0.0729047145559501,0.7166971374871072,0.6437924229311571
3,90.0,120.0,14.724548384657956,15.013005117243296,0.28845673258534,0.08184198139313292,0.6791387991124714,0.5972968177193385
