signal_mean,signal_std,signal_rms,signal_energy,peak_method,n_breaths,resp_rate_mean,resp_rate_std,resp_rate_min,resp_rate_max,resp_rate_median,bbi_mean,bbi_std,bbi_cv,bbi_rmssd,peak_amp_mean,peak_amp_std,spi,spectral_rqi,dominant_freq_hz,ac_rqi,dominant_period_sec,segment,start_sec,end_sec
-0.0019696759761183894,0.0012195906908513056,0.0023166840319968312,0.04025268678081821,ampd,5,11.949363038591278,0.5660474370514607,11.005135730007337,12.479201331114808,12.156557546621482,5.033,0.24943736688796245,0.04956037490323116,0.43434548460873834,-0.0002249606290659942,0.0007556351062705011,0.6942726557527271,0.7729451134458426,0.19993147644620296,0.5675103755010436,5.1,0,0.0,30.0
-0.0001367243245337763,0.0012531009132954146,0.001260537758189345,0.011917165798657647,ampd,6,13.455638210622146,2.9618564042265794,10.72194424588992,19.18158567774936,12.711864406779661,4.6384,0.8243284782172698,0.17771828178192262,0.958930654427107,0.0019102466504173465,0.0006740550552261146,0.6528049142707385,0.6412949002980913,0.19920822431476054,0.4942234033128542,4.848,1,30.0,60.0
0.0011330183963265787,0.0008728756836547509,0.0014302596426978569,0.015342319841476507,ampd,8,18.769881513596147,1.6702455677049501,16.519823788546255,21.306818181818183,18.472906403940886,3.2217142857142855,0.2827445663419872,0.08776214811963065,0.4377000495011777,0.002446637123195803,0.0004478775771931927,0.7904373356423087,0.6873258509356386,0.30317347188957167,0.574396149407654,3.188,2,60.0,90.0
0.0007624736420743821,0.0024126468668115852,0.0025302630216627545,0.048016732190954495,ampd,7,17.572713021609854,5.244619029040603,8.484162895927602,26.548672566371685,17.523747133966587,3.8313333333333337,1.513070902355721,0.3949201937591058,2.820629716924928,0.0030295733877397603,0.002816323483863191,0.44359942451951356,0.44117586277217674,0.13603434874493656,0.4648528300851323,1.248,3,90.0,120.0
