segment,start_sec,end_sec,dev_resp_rate_mean,ref_resp_rate_mean,AE_resp_rate_mean,dev_spi_mean,ref_spi_mean,AE_spi_mean
0,0.0,30.0,13.655988439469766,13.60912172735855,0.04686671211121585,0.14579599522077366,0.68509733370838,0.5393013384876063
1,30.0,60.0,14.194564010809122,13.518761129825936,0.675802880983186,0.1556940570838232,0.73923605215941,0.5835419950755868
2,60.0,90.0,15.456203397480234,14.958121660369779,0.49808173711045534,0.16584670586996705,0.7166971374871072,0.5508504316171401
3,90.0,120.0,15.329449275110004,15.013005117243296,0.31644415786670876,0.1814356801884053,0.6791387991124714,0.49770311892406616
