segment,start_sec,end_sec,dev_mean_hr,ref_mean_hr,AE_mean_hr,dev_rmssd,ref_rmssd,AE_rmssd,dev_snr,ref_snr,AE_snr
0,0.0,10.0,55.762081784386616,55.732484076433124,0.029597707953492147,54.135632135098106,50.99019513592785,3.1454369991702578,0.8850879782657834,0.885778848543068,0.0006908702772845388
1,10.0,20.0,55.17603783499736,55.20504731861198,0.02900948361462241,43.54308211415448,43.29742101634538,0.24566109780909784,0.8842811225628425,0.8839156337763627,0.0003654887864797951
2,20.0,30.0,54.48884276076803,54.46058091286307,0.02826184790495745,22.568414506414342,21.354156504062622,1.2142580023517198,0.8862822379734494,0.8859582385124742,0.0003239994609751662
3,30.0,40.0,54.09582689335394,54.09582689335394,0.0,29.028721409436322,32.12475680841802,3.096035398981698,0.8890675396107535,0.8898714915035656,0.000803951892812127
4,40.0,50.0,55.14705882352942,55.17603783499737,0.02897901146795334,38.88444419044716,38.60915262818736,0.27529156225980245,0.8842983027564344,0.8853711046667864,0.0010728019103519726
5,50.0,60.0,56.02240896358543,56.02240896358543,0.0,37.27887184068592,36.75400852773943,0.5248633129464935,0.8863192257821827,0.8875315219727834,0.0012122961906007035
6,60.0,70.0,55.43822597676874,55.438225976768756,1.4210854715202004e-14,31.622776601683793,31.411250638372657,0.2115259633111357,0.8832349769176608,0.8839503294245935,0.0007153525069326649
7,70.0,80.0,56.4516129032258,56.4516129032258,0.0,37.700574708263176,37.700574708263176,0.0,0.8825868682527529,0.8825622514950175,2.461675773535177e-05
8,80.0,90.0,56.89900426742532,56.92599620493358,0.026991937508263675,35.03467669935847,31.67694068922331,3.3577360101351594,0.8866035231214028,0.8863453524673329,0.00025817065406985584
